reference_char,hypothesis_char,pair,operation,folded_equal,count,item_id,engine,stage,document_type,difficulty
,s,<ins>->s,insertion,False,37,data_60,easyocr,raw,academic,easy
,u,<ins>->u,insertion,False,32,data_60,easyocr,raw,academic,easy
,ç,<ins>->ç,insertion,False,15,data_60,easyocr,raw,academic,easy
,ö,<ins>->ö,insertion,False,15,data_60,easyocr,raw,academic,easy
,ü,<ins>->ü,insertion,False,28,data_60,easyocr,raw,academic,easy
,ğ,<ins>->ğ,insertion,False,10,data_60,easyocr,raw,academic,easy
,ı,<ins>->ı,insertion,False,51,data_60,easyocr,raw,academic,easy
,ş,<ins>->ş,insertion,False,19,data_60,easyocr,raw,academic,easy
C,,C-><del>,deletion,False,2,data_60,easyocr,raw,academic,easy
G,,G-><del>,deletion,False,14,data_60,easyocr,raw,academic,easy
I,,I-><del>,deletion,False,3,data_60,easyocr,raw,academic,easy
O,,O-><del>,deletion,False,2,data_60,easyocr,raw,academic,easy
Q,O,Q->O,substitution,False,1,data_60,easyocr,raw,academic,easy
a,ı,a->ı,substitution,False,1,data_60,easyocr,raw,academic,easy
c,,c-><del>,deletion,False,13,data_60,easyocr,raw,academic,easy
e,i,e->i,substitution,False,2,data_60,easyocr,raw,academic,easy
g,,g-><del>,deletion,False,16,data_60,easyocr,raw,academic,easy
i,,i-><del>,deletion,False,135,data_60,easyocr,raw,academic,easy
i,e,i->e,substitution,False,1,data_60,easyocr,raw,academic,easy
i,ü,i->ü,substitution,False,1,data_60,easyocr,raw,academic,easy
k,i,k->i,substitution,False,1,data_60,easyocr,raw,academic,easy
l,ç,l->ç,substitution,False,1,data_60,easyocr,raw,academic,easy
m,ç,m->ç,substitution,False,1,data_60,easyocr,raw,academic,easy
o,,o-><del>,deletion,False,26,data_60,easyocr,raw,academic,easy
s,,s-><del>,deletion,False,36,data_60,easyocr,raw,academic,easy
u,,u-><del>,deletion,False,33,data_60,easyocr,raw,academic,easy
ç,,ç-><del>,deletion,False,17,data_60,easyocr,raw,academic,easy
ö,,ö-><del>,deletion,False,16,data_60,easyocr,raw,academic,easy
ü,,ü-><del>,deletion,False,32,data_60,easyocr,raw,academic,easy
ğ,,ğ-><del>,deletion,False,9,data_60,easyocr,raw,academic,easy
ı,,ı-><del>,deletion,False,53,data_60,easyocr,raw,academic,easy
ı,i,ı->i,substitution,True,3,data_60,easyocr,raw,academic,easy
ş,,ş-><del>,deletion,False,19,data_60,easyocr,raw,academic,easy
ş,.,ş->.,substitution,False,1,data_60,easyocr,raw,academic,easy
ş,n,ş->n,substitution,False,1,data_60,easyocr,raw,academic,easy
,C,<ins>->C,insertion,False,2,data_60,easyocr,corrected,academic,easy
,G,<ins>->G,insertion,False,14,data_60,easyocr,corrected,academic,easy
,I,<ins>->I,insertion,False,3,data_60,easyocr,corrected,academic,easy
,O,<ins>->O,insertion,False,2,data_60,easyocr,corrected,academic,easy
,c,<ins>->c,insertion,False,13,data_60,easyocr,corrected,academic,easy
,g,<ins>->g,insertion,False,15,data_60,easyocr,corrected,academic,easy
,i,<ins>->i,insertion,False,130,data_60,easyocr,corrected,academic,easy
,o,<ins>->o,insertion,False,24,data_60,easyocr,corrected,academic,easy
,s,<ins>->s,insertion,False,37,data_60,easyocr,corrected,academic,easy
,u,<ins>->u,insertion,False,32,data_60,easyocr,corrected,academic,easy
,ç,<ins>->ç,insertion,False,15,data_60,easyocr,corrected,academic,easy
,ö,<ins>->ö,insertion,False,15,data_60,easyocr,corrected,academic,easy
,ü,<ins>->ü,insertion,False,28,data_60,easyocr,corrected,academic,easy
,ğ,<ins>->ğ,insertion,False,10,data_60,easyocr,corrected,academic,easy
,ı,<ins>->ı,insertion,False,51,data_60,easyocr,corrected,academic,easy
,ş,<ins>->ş,insertion,False,19,data_60,easyocr,corrected,academic,easy
C,,C-><del>,deletion,False,2,data_60,easyocr,corrected,academic,easy
G,,G-><del>,deletion,False,14,data_60,easyocr,corrected,academic,easy
I,,I-><del>,deletion,False,3,data_60,easyocr,corrected,academic,easy
O,,O-><del>,deletion,False,2,data_60,easyocr,corrected,academic,easy
Q,O,Q->O,substitution,False,1,data_60,easyocr,corrected,academic,easy
a,ı,a->ı,substitution,False,1,data_60,easyocr,corrected,academic,easy
c,,c-><del>,deletion,False,13,data_60,easyocr,corrected,academic,easy
e,i,e->i,substitution,False,2,data_60,easyocr,corrected,academic,easy
g,,g-><del>,deletion,False,16,data_60,easyocr,corrected,academic,easy
i,,i-><del>,deletion,False,135,data_60,easyocr,corrected,academic,easy
i,e,i->e,substitution,False,1,data_60,easyocr,corrected,academic,easy
i,ü,i->ü,substitution,False,1,data_60,easyocr,corrected,academic,easy
k,i,k->i,substitution,False,1,data_60,easyocr,corrected,academic,easy
l,ç,l->ç,substitution,False,1,data_60,easyocr,corrected,academic,easy
m,ç,m->ç,substitution,False,1,data_60,easyocr,corrected,academic,easy
o,,o-><del>,deletion,False,26,data_60,easyocr,corrected,academic,easy
s,,s-><del>,deletion,False,36,data_60,easyocr,corrected,academic,easy
u,,u-><del>,deletion,False,33,data_60,easyocr,corrected,academic,easy
ç,,ç-><del>,deletion,False,17,data_60,easyocr,corrected,academic,easy
ö,,ö-><del>,deletion,False,16,data_60,easyocr,corrected,academic,easy
ü,,ü-><del>,deletion,False,32,data_60,easyocr,corrected,academic,easy
ğ,,ğ-><del>,deletion,False,9,data_60,easyocr,corrected,academic,easy
ı,,ı-><del>,deletion,False,53,data_60,easyocr,corrected,academic,easy
ş,,ş-><del>,deletion,False,19,data_60,easyocr,corrected,academic,easy
ş,.,ş->.,substitution,False,1,data_60,easyocr,corrected,academic,easy
ş,n,ş->n,substitution,False,1,data_60,easyocr,corrected,academic,easy
,C,<ins>->C,insertion,False,1,data_61,tesseract,raw,academic,intermediate
,S,<ins>->S,insertion,False,1,data_61,tesseract,raw,academic,intermediate
,c,<ins>->c,insertion,False,1,data_61,tesseract,raw,academic,intermediate
,g,<ins>->g,insertion,False,3,data_61,tesseract,raw,academic,intermediate
,i,<ins>->i,insertion,False,23,data_61,tesseract,raw,academic,intermediate
,o,<ins>->o,insertion,False,5,data_61,tesseract,raw,academic,intermediate
,s,<ins>->s,insertion,False,5,data_61,tesseract,raw,academic,intermediate
,u,<ins>->u,insertion,False,5,data_61,tesseract,raw,academic,intermediate
,ç,<ins>->ç,insertion,False,1,data_61,tesseract,raw,academic,intermediate
,ö,<ins>->ö,insertion,False,2,data_61,tesseract,raw,academic,intermediate
,ü,<ins>->ü,insertion,False,2,data_61,tesseract,raw,academic,intermediate
,ğ,<ins>->ğ,insertion,False,2,data_61,tesseract,raw,academic,intermediate
,ı,<ins>->ı,insertion,False,3,data_61,tesseract,raw,academic,intermediate
,ş,<ins>->ş,insertion,False,5,data_61,tesseract,raw,academic,intermediate
 ,i, ->i,substitution,False,1,data_61,tesseract,raw,academic,intermediate
 ,s, ->s,substitution,False,1,data_61,tesseract,raw,academic,intermediate
 ,İ, ->İ,substitution,False,1,data_61,tesseract,raw,academic,intermediate
3,S,3->S,substitution,False,1,data_61,tesseract,raw,academic,intermediate
8,S,8->S,substitution,False,1,data_61,tesseract,raw,academic,intermediate
C,,C-><del>,deletion,False,2,data_61,tesseract,raw,academic,intermediate
I,T,I->T,substitution,False,1,data_61,tesseract,raw,academic,intermediate
],I,]->I,substitution,False,1,data_61,tesseract,raw,academic,intermediate
a,ı,a->ı,substitution,False,1,data_61,tesseract,raw,academic,intermediate
d,u,d->u,substitution,False,1,data_61,tesseract,raw,academic,intermediate
e,i,e->i,substitution,False,2,data_61,tesseract,raw,academic,intermediate
e,o,e->o,substitution,False,1,data_61,tesseract,raw,academic,intermediate
g,u,g->u,substitution,False,1,data_61,tesseract,raw,academic,intermediate
i,,i-><del>,deletion,False,1,data_61,tesseract,raw,academic,intermediate
i,a,i->a,substitution,False,1,data_61,tesseract,raw,academic,intermediate
i,e,i->e,substitution,False,2,data_61,tesseract,raw,academic,intermediate
i,f,i->f,substitution,False,1,data_61,tesseract,raw,academic,intermediate
i,o,i->o,substitution,False,1,data_61,tesseract,raw,academic,intermediate
i,u,i->u,substitution,False,1,data_61,tesseract,raw,academic,intermediate
i,y,i->y,substitution,False,1,data_61,tesseract,raw,academic,intermediate
i,İ,i->İ,substitution,True,1,data_61,tesseract,raw,academic,intermediate
i,ı,i->ı,substitution,True,4,data_61,tesseract,raw,academic,intermediate
o,,o-><del>,deletion,False,2,data_61,tesseract,raw,academic,intermediate
o,e,o->e,substitution,False,1,data_61,tesseract,raw,academic,intermediate
s,,s-><del>,deletion,False,1,data_61,tesseract,raw,academic,intermediate
s, ,s-> ,substitution,False,1,data_61,tesseract,raw,academic,intermediate
s,d,s->d,substitution,False,1,data_61,tesseract,raw,academic,intermediate
s,l,s->l,substitution,False,1,data_61,tesseract,raw,academic,intermediate
s,n,s->n,substitution,False,1,data_61,tesseract,raw,academic,intermediate
s,v,s->v,substitution,False,1,data_61,tesseract,raw,academic,intermediate
s,ş,s->ş,substitution,True,1,data_61,tesseract,raw,academic,intermediate
t,ş,t->ş,substitution,False,1,data_61,tesseract,raw,academic,intermediate
u,e,u->e,substitution,False,1,data_61,tesseract,raw,academic,intermediate
y,C,y->C,substitution,False,1,data_61,tesseract,raw,academic,intermediate
y,ı,y->ı,substitution,False,1,data_61,tesseract,raw,academic,intermediate
ç,),ç->),substitution,False,1,data_61,tesseract,raw,academic,intermediate
ç,e,ç->e,substitution,False,6,data_61,tesseract,raw,academic,intermediate
ç,n,ç->n,substitution,False,1,data_61,tesseract,raw,academic,intermediate
ç,r,ç->r,substitution,False,1,data_61,tesseract,raw,academic,intermediate
ç,y,ç->y,substitution,False,1,data_61,tesseract,raw,academic,intermediate
ç,ğ,ç->ğ,substitution,False,1,data_61,tesseract,raw,academic,intermediate
ü,a,ü->a,substitution,False,1,data_61,tesseract,raw,academic,intermediate
ü,n,ü->n,substitution,False,1,data_61,tesseract,raw,academic,intermediate
ı,,ı-><del>,deletion,False,1,data_61,tesseract,raw,academic,intermediate
ı,-,ı->-,substitution,False,1,data_61,tesseract,raw,academic,intermediate
ı,l,ı->l,substitution,False,1,data_61,tesseract,raw,academic,intermediate
ı,n,ı->n,substitution,False,1,data_61,tesseract,raw,academic,intermediate
ı,o,ı->o,substitution,False,1,data_61,tesseract,raw,academic,intermediate
ş,ı,ş->ı,substitution,False,1,data_61,tesseract,raw,academic,intermediate
,C,<ins>->C,insertion,False,1,data_61,tesseract,corrected,academic,intermediate
,S,<ins>->S,insertion,False,1,data_61,tesseract,corrected,academic,intermediate
,c,<ins>->c,insertion,False,1,data_61,tesseract,corrected,academic,intermediate
,g,<ins>->g,insertion,False,3,data_61,tesseract,corrected,academic,intermediate
,i,<ins>->i,insertion,False,23,data_61,tesseract,corrected,academic,intermediate
,o,<ins>->o,insertion,False,5,data_61,tesseract,corrected,academic,intermediate
,s,<ins>->s,insertion,False,5,data_61,tesseract,corrected,academic,intermediate
,u,<ins>->u,insertion,False,5,data_61,tesseract,corrected,academic,intermediate
,ç,<ins>->ç,insertion,False,1,data_61,tesseract,corrected,academic,intermediate
,ö,<ins>->ö,insertion,False,2,data_61,tesseract,corrected,academic,intermediate
,ü,<ins>->ü,insertion,False,2,data_61,tesseract,corrected,academic,intermediate
,ğ,<ins>->ğ,insertion,False,2,data_61,tesseract,corrected,academic,intermediate
,ı,<ins>->ı,insertion,False,3,data_61,tesseract,corrected,academic,intermediate
,ş,<ins>->ş,insertion,False,5,data_61,tesseract,corrected,academic,intermediate
 ,i, ->i,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
 ,s, ->s,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
 ,İ, ->İ,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
3,S,3->S,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
8,S,8->S,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
C,,C-><del>,deletion,False,2,data_61,tesseract,corrected,academic,intermediate
I,T,I->T,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
],I,]->I,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
a,ı,a->ı,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
d,u,d->u,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
e,i,e->i,substitution,False,2,data_61,tesseract,corrected,academic,intermediate
e,o,e->o,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
g,u,g->u,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
i,,i-><del>,deletion,False,1,data_61,tesseract,corrected,academic,intermediate
i,a,i->a,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
i,e,i->e,substitution,False,2,data_61,tesseract,corrected,academic,intermediate
i,f,i->f,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
i,o,i->o,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
i,u,i->u,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
i,y,i->y,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
i,İ,i->İ,substitution,True,1,data_61,tesseract,corrected,academic,intermediate
i,ı,i->ı,substitution,True,4,data_61,tesseract,corrected,academic,intermediate
o,,o-><del>,deletion,False,2,data_61,tesseract,corrected,academic,intermediate
o,e,o->e,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
s,,s-><del>,deletion,False,1,data_61,tesseract,corrected,academic,intermediate
s, ,s-> ,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
s,d,s->d,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
s,l,s->l,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
s,n,s->n,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
s,v,s->v,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
s,ş,s->ş,substitution,True,1,data_61,tesseract,corrected,academic,intermediate
t,ş,t->ş,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
u,e,u->e,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
y,C,y->C,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
y,ı,y->ı,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
ç,),ç->),substitution,False,1,data_61,tesseract,corrected,academic,intermediate
ç,e,ç->e,substitution,False,6,data_61,tesseract,corrected,academic,intermediate
ç,n,ç->n,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
ç,r,ç->r,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
ç,y,ç->y,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
ç,ğ,ç->ğ,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
ü,a,ü->a,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
ü,n,ü->n,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
ı,,ı-><del>,deletion,False,1,data_61,tesseract,corrected,academic,intermediate
ı,-,ı->-,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
ı,l,ı->l,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
ı,n,ı->n,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
ı,o,ı->o,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
ş,ı,ş->ı,substitution,False,1,data_61,tesseract,corrected,academic,intermediate
,G,<ins>->G,insertion,False,1,data_61,easyocr,raw,academic,intermediate
,O,<ins>->O,insertion,False,2,data_61,easyocr,raw,academic,intermediate
,S,<ins>->S,insertion,False,1,data_61,easyocr,raw,academic,intermediate
,c,<ins>->c,insertion,False,4,data_61,easyocr,raw,academic,intermediate
,g,<ins>->g,insertion,False,6,data_61,easyocr,raw,academic,intermediate
,i,<ins>->i,insertion,False,57,data_61,easyocr,raw,academic,intermediate
,o,<ins>->o,insertion,False,15,data_61,easyocr,raw,academic,intermediate
,s,<ins>->s,insertion,False,12,data_61,easyocr,raw,academic,intermediate
,u,<ins>->u,insertion,False,24,data_61,easyocr,raw,academic,intermediate
,ç,<ins>->ç,insertion,False,5,data_61,easyocr,raw,academic,intermediate
,ö,<ins>->ö,insertion,False,2,data_61,easyocr,raw,academic,intermediate
,ü,<ins>->ü,insertion,False,10,data_61,easyocr,raw,academic,intermediate
,ğ,<ins>->ğ,insertion,False,6,data_61,easyocr,raw,academic,intermediate
,ı,<ins>->ı,insertion,False,19,data_61,easyocr,raw,academic,intermediate
,ş,<ins>->ş,insertion,False,11,data_61,easyocr,raw,academic,intermediate
 ,c, ->c,substitution,False,1,data_61,easyocr,raw,academic,intermediate
 ,i, ->i,substitution,False,4,data_61,easyocr,raw,academic,intermediate
 ,o, ->o,substitution,False,2,data_61,easyocr,raw,academic,intermediate
 ,u, ->u,substitution,False,1,data_61,easyocr,raw,academic,intermediate
 ,ü, ->ü,substitution,False,1,data_61,easyocr,raw,academic,intermediate
 ,ı, ->ı,substitution,False,1,data_61,easyocr,raw,academic,intermediate
",",i,",->i",substitution,False,1,data_61,easyocr,raw,academic,intermediate
-,i,-->i,substitution,False,1,data_61,easyocr,raw,academic,intermediate
-,ğ,-->ğ,substitution,False,1,data_61,easyocr,raw,academic,intermediate
-,ı,-->ı,substitution,False,1,data_61,easyocr,raw,academic,intermediate
.,i,.->i,substitution,False,3,data_61,easyocr,raw,academic,intermediate
0,i,0->i,substitution,False,1,data_61,easyocr,raw,academic,intermediate
1,I,1->I,substitution,False,1,data_61,easyocr,raw,academic,intermediate
1,c,1->c,substitution,False,1,data_61,easyocr,raw,academic,intermediate
2,ı,2->ı,substitution,False,1,data_61,easyocr,raw,academic,intermediate
4,i,4->i,substitution,False,1,data_61,easyocr,raw,academic,intermediate
5,s,5->s,substitution,False,1,data_61,easyocr,raw,academic,intermediate
5,u,5->u,substitution,False,1,data_61,easyocr,raw,academic,intermediate
6,s,6->s,substitution,False,1,data_61,easyocr,raw,academic,intermediate
7,s,7->s,substitution,False,1,data_61,easyocr,raw,academic,intermediate
7,ı,7->ı,substitution,False,1,data_61,easyocr,raw,academic,intermediate
8,ğ,8->ğ,substitution,False,1,data_61,easyocr,raw,academic,intermediate
B,i,B->i,substitution,False,1,data_61,easyocr,raw,academic,intermediate
B,ğ,B->ğ,substitution,False,1,data_61,easyocr,raw,academic,intermediate
C,,C-><del>,deletion,False,2,data_61,easyocr,raw,academic,intermediate
D,u,D->u,substitution,False,1,data_61,easyocr,raw,academic,intermediate
G,,G-><del>,deletion,False,5,data_61,easyocr,raw,academic,intermediate
G,e,G->e,substitution,False,1,data_61,easyocr,raw,academic,intermediate
G,n,G->n,substitution,False,1,data_61,easyocr,raw,academic,intermediate
I,,I-><del>,deletion,False,1,data_61,easyocr,raw,academic,intermediate
M,G,M->G,substitution,False,1,data_61,easyocr,raw,academic,intermediate
O,,O-><del>,deletion,False,1,data_61,easyocr,raw,academic,intermediate
O,G,O->G,substitution,False,1,data_61,easyocr,raw,academic,intermediate
P,ı,P->ı,substitution,False,1,data_61,easyocr,raw,academic,intermediate
S,,S-><del>,deletion,False,1,data_61,easyocr,raw,academic,intermediate
S,e,S->e,substitution,False,1,data_61,easyocr,raw,academic,intermediate
T,C,T->C,substitution,False,1,data_61,easyocr,raw,academic,intermediate
a,c,a->c,substitution,False,1,data_61,easyocr,raw,academic,intermediate
a,i,a->i,substitution,False,5,data_61,easyocr,raw,academic,intermediate
a,o,a->o,substitution,False,4,data_61,easyocr,raw,academic,intermediate
a,u,a->u,substitution,False,1,data_61,easyocr,raw,academic,intermediate
a,ç,a->ç,substitution,False,1,data_61,easyocr,raw,academic,intermediate
a,ü,a->ü,substitution,False,1,data_61,easyocr,raw,academic,intermediate
